Fitness,Violaciones
580.2099978819859,0.005963376128994675
422.7585230434354,0.015163987995122086
303.58615823212205,0.07742369730895024
669.6004194453566,0.11691661236469075
402.5382672367022,0.013264678292950145
288.0954756412951,0.062261373401299704
250.72876602594133,0.02437317982333552
571.9782344264955,0.014448705867680739
533.9159172896411,0.026905997814108386
510.0819961765854,0.007244453968681077
641.5456713549719,0.027944504641968872
238.51641122462885,0.011445632970601714
387.2290210805291,0.0023499399941231784
650.7209113823862,0.03454864857354252
254.9731444867828,0.0037455809724998984
256.8990159990063,0.016784176694904656
557.0498645156335,0.008528463685879123
257.625462327937,0.0029067593604902606
670.4114958324184,0.04644766913774902
382.9411786393398,0.060648828026550514
257.98420988929655,0.00126203672409925
273.2918802218207,0.005793111560098464
573.0200933751904,0.018980663576478936
218.43651164525775,0.011539610685832388
745.508255520548,0.03396409564547705
